streetNumber,streetName,suburbName,status,postcode,lat,lng
19,Sylvia Street,Blacktown,1.0,2148.0,-33.7732902,150.8841756
21,Sylvia Street,Blacktown,1.0,2148.0,-33.7731506,150.884232
23,Sylvia Street,Blacktown,1.0,2148.0,-33.7731571,150.8845505
25,Sylvia Street,Blacktown,1.0,2148.0,-33.77302529999999,150.8847291
27,Sylvia Street,Blacktown,1.0,2148.0,-33.7728523,150.88477580000003
29,Sylvia Street,Blacktown,1.0,2148.0,-33.7729418,150.88451750000004
1,Tallawong Avenue,Blacktown,1.0,2148.0,-33.77487670000001,150.8852207
3,Tallawong Avenue,Blacktown,1.0,2148.0,-33.7749965,150.8852207
5,Tallawong Avenue,Blacktown,1.0,2148.0,-33.7755486,150.88503889999996
7,Tallawong Avenue,Blacktown,1.0,2148.0,-33.7757317,150.88512980000004
9,Tallawong Avenue,Blacktown,1.0,2148.0,-33.77587929999999,150.8850928
11,Tallawong Avenue,Blacktown,1.0,2148.0,-33.7760143,150.8850653
13,Tallawong Avenue,Blacktown,1.0,2148.0,-33.7761075,150.88503889999996
15,Tallawong Avenue,Blacktown,1.0,2148.0,-33.776284999999994,150.88500990000003
17,Tallawong Avenue,Blacktown,1.0,2148.0,-33.7767971,150.8847322
19,Tallawong Avenue,Blacktown,1.0,2148.0,-33.7768643,150.88452780000003
21,Tallawong Avenue,Blacktown,1.0,2148.0,-33.7769419,150.8844028
23,Tallawong Avenue,Blacktown,1.0,2148.0,-33.777076,150.884187
25,Tallawong Avenue,Blacktown,1.0,2148.0,-33.7770879,150.8840393
27,Tallawong Avenue,Blacktown,1.0,2148.0,-33.777179600000004,150.8838916
29,Tallawong Avenue,Blacktown,1.0,2148.0,-33.7772843,150.88375530000005
1,Tara Road,Blacktown,1.0,2148.0,-33.77254600000001,150.88826509999996
3,Tara Road,Blacktown,1.0,2148.0,-33.77249920000001,150.8880833
5,Tara Road,Blacktown,1.0,2148.0,-33.7724641,150.887947
7,Tara Road,Blacktown,1.0,2148.0,-33.7724573,150.8877653
9,Tara Road,Blacktown,1.0,2148.0,-33.7724222,150.8876289
11,Tara Road,Blacktown,1.0,2148.0,-33.77241540000001,150.8874472
13,Tara Road,Blacktown,1.0,2148.0,-33.772408500000004,150.88726540000005
15,Tara Road,Blacktown,1.0,2148.0,-33.772373400000006,150.8871291
17,Tara Road,Blacktown,1.0,2148.0,-33.772366600000005,150.88694740000003
19,Tara Road,Blacktown,1.0,2148.0,-33.7723315,150.88681100000005
21,Tara Road,Blacktown,1.0,2148.0,-33.77224260000001,150.886658
23,Tara Road,Blacktown,1.0,2148.0,-33.7722896,150.886493
25,Tara Road,Blacktown,1.0,2148.0,-33.7722194,150.88622030000005
27,Tara Road,Blacktown,1.0,2148.0,-33.772231299999994,150.8860727
29,Tara Road,Blacktown,1.0,2148.0,-33.7722174,150.8859023
1,Taronga Street,Blacktown,1.0,2148.0,-33.7883217,150.9000798
3,Taronga Street,Blacktown,1.0,2148.0,-33.7881766,150.9000482
5,Taronga Street,Blacktown,1.0,2148.0,-33.7880539,150.9001252
7,Taronga Street,Blacktown,1.0,2148.0,-33.78790590000001,150.9001707
9,Taronga Street,Blacktown,1.0,2148.0,-33.7877979,150.9002161
11,Taronga Street,Blacktown,1.0,2148.0,-33.7876382,150.9002161
13,Taronga Street,Blacktown,1.0,2148.0,-33.7875184,150.9002161
15,Taronga Street,Blacktown,1.0,2148.0,-33.7873704,150.9002615
17,Taronga Street,Blacktown,1.0,2148.0,-33.7872506,150.9002615
19,Taronga Street,Blacktown,1.0,2148.0,-33.7870713,150.90027659999996
21,Taronga Street,Blacktown,1.0,2148.0,-33.7869429,150.900307
23,Taronga Street,Blacktown,1.0,2148.0,-33.786755,150.9003524
25,Taronga Street,Blacktown,1.0,2148.0,-33.786607000000004,150.9003979
27,Taronga Street,Blacktown,1.0,2148.0,-33.7864473,150.9003979
29,Taronga Street,Blacktown,1.0,2148.0,-33.78633920000001,150.9004433
1,Tattersall Road,Blacktown,1.0,2148.0,-33.7497235,150.9155993
3,Tattersall Road,Blacktown,1.0,2148.0,-33.749625200000004,150.91537209999996
5,Tattersall Road,Blacktown,1.0,2148.0,-33.7495329,150.91545290000005
7,Tattersall Road,Blacktown,1.0,2148.0,-33.7496399,150.914963
9,Tattersall Road,Blacktown,1.0,2148.0,-33.7495644,150.91495859999995
11,Tattersall Road,Blacktown,1.0,2148.0,-33.74981079999999,150.91419419999997
13,Tattersall Road,Blacktown,1.0,2148.0,-33.7497139,150.9134928
15,Tattersall Road,Blacktown,1.0,2148.0,-33.7491883,150.9128884
17,Tattersall Road,Blacktown,1.0,2148.0,-33.749596000000004,150.9126536
19,Tattersall Road,Blacktown,1.0,2148.0,-33.7495753,150.91251440000005
21,Tattersall Road,Blacktown,1.0,2148.0,-33.750122600000005,150.9138484
23,Tattersall Road,Blacktown,1.0,2148.0,-33.7500434,150.9121332
25,Tattersall Road,Blacktown,1.0,2148.0,-33.7495024,150.9120163
27,Tattersall Road,Blacktown,1.0,2148.0,-33.7494691,150.9117872
29,Tattersall Road,Blacktown,1.0,2148.0,-33.7494354,150.9115642
1,Teagan Place,Blacktown,1.0,2148.0,-33.7834686,150.892781
3,Teagan Place,Blacktown,1.0,2148.0,-33.7834686,150.892781
5,Teagan Place,Blacktown,1.0,2148.0,-33.7834686,150.892781
7,Teagan Place,Blacktown,1.0,2148.0,-33.7834686,150.892781
9,Teagan Place,Blacktown,1.0,2148.0,-33.7834686,150.892781
11,Teagan Place,Blacktown,1.0,2148.0,-33.7834686,150.892781
13,Teagan Place,Blacktown,1.0,2148.0,-33.7834686,150.892781
15,Teagan Place,Blacktown,1.0,2148.0,-33.7833445,150.8919239
17,Teagan Place,Blacktown,1.0,2148.0,-33.783468,150.8927812
19,Teagan Place,Blacktown,1.0,2148.0,-33.7833433,150.8919243
21,Teagan Place,Blacktown,1.0,2148.0,-33.7833433,150.8919243
23,Teagan Place,Blacktown,1.0,2148.0,-33.7836896,150.892947
25,Teagan Place,Blacktown,1.0,2148.0,-33.7833433,150.8919243
27,Teagan Place,Blacktown,1.0,2148.0,-33.7833433,150.8919243
29,Teagan Place,Blacktown,1.0,2148.0,-33.7833433,150.8919243
1,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
3,Teal Place,Blacktown,1.0,2148.0,-33.7851937,150.8869928
5,Teal Place,Blacktown,1.0,2148.0,-33.7850155,150.8867656
7,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
9,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
11,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
13,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
15,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
17,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
19,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
21,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
23,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
25,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
27,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
29,Teal Place,Blacktown,1.0,2148.0,-33.7849581,150.887052
1,Templar Street,Blacktown,1.0,2148.0,-33.7863149,150.9160407
3,Templar Street,Blacktown,1.0,2148.0,-33.7863152,150.9160311
5,Templar Street,Blacktown,1.0,2148.0,-33.7864866,150.9160765
7,Templar Street,Blacktown,1.0,2148.0,-33.786674600000005,150.9160311
9,Templar Street,Blacktown,1.0,2148.0,-33.7868626,150.9159856
11,Templar Street,Blacktown,1.0,2148.0,-33.7870035,150.91595149999995
13,Templar Street,Blacktown,1.0,2148.0,-33.7871586,150.9158947
15,Templar Street,Blacktown,1.0,2148.0,-33.787255,150.91580380000005
17,Templar Street,Blacktown,1.0,2148.0,-33.7873914,150.9157129
19,Templar Street,Blacktown,1.0,2148.0,-33.7875277,150.91562199999996
21,Templar Street,Blacktown,1.0,2148.0,-33.787664,150.9155311
23,Templar Street,Blacktown,1.0,2148.0,-33.7877979,150.9155084
25,Templar Street,Blacktown,1.0,2148.0,-33.7878968,150.9153494
27,Templar Street,Blacktown,1.0,2148.0,-33.788073100000005,150.9152585
29,Templar Street,Blacktown,1.0,2148.0,-33.7881836,150.9151448
1,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
3,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
5,Tenby Street,Blacktown,1.0,2148.0,-33.79036019999999,150.9102259
7,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
9,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
11,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
13,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
15,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
17,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
19,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
21,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
23,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
25,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
27,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
29,Tenby Street,Blacktown,1.0,2148.0,-33.79032410000001,150.9099394
1,Theresa Street,Blacktown,1.0,2148.0,-33.7811581,150.9025835
3,Theresa Street,Blacktown,1.0,2148.0,-33.7811793,150.9025792
5,Theresa Street,Blacktown,1.0,2148.0,-33.78114420000001,150.90244280000005
7,Theresa Street,Blacktown,1.0,2148.0,-33.7811092,150.90230649999995
9,Theresa Street,Blacktown,1.0,2148.0,-33.780819,150.90189669999995
11,Theresa Street,Blacktown,1.0,2148.0,-33.7809903,150.901534
13,Theresa Street,Blacktown,1.0,2148.0,-33.780983500000005,150.9013522
15,Theresa Street,Blacktown,1.0,2148.0,-33.780936700000005,150.9011704
17,Theresa Street,Blacktown,1.0,2148.0,-33.7809494,150.9011676
19,Theresa Street,Blacktown,1.0,2148.0,-33.7809494,150.9011676
21,Theresa Street,Blacktown,1.0,2148.0,-33.7809494,150.9011676
23,Theresa Street,Blacktown,1.0,2148.0,-33.7809494,150.9011676
25,Theresa Street,Blacktown,1.0,2148.0,-33.7809494,150.9011676
27,Theresa Street,Blacktown,1.0,2148.0,-33.7809494,150.9011676
29,Theresa Street,Blacktown,1.0,2148.0,-33.7809494,150.9011676
1,Third Avenue,Blacktown,1.0,2148.0,-33.7658415,150.91196399999995
3,Third Avenue,Blacktown,1.0,2148.0,-33.7658415,150.91196399999995
5,Third Avenue,Blacktown,1.0,2148.0,-33.7653214,150.9122083
7,Third Avenue,Blacktown,1.0,2148.0,-33.7658051,150.91185190000004
9,Third Avenue,Blacktown,1.0,2148.0,-33.7654973,150.9118804
11,Third Avenue,Blacktown,1.0,2148.0,-33.7657021,150.9115574
13,Third Avenue,Blacktown,1.0,2148.0,-33.7656336,150.911376
15,Third Avenue,Blacktown,1.0,2148.0,-33.7654023,150.9112591
17,Third Avenue,Blacktown,1.0,2148.0,-33.76534669999999,150.9109507
19,Third Avenue,Blacktown,1.0,2148.0,-33.7651798,150.910782
21,Third Avenue,Blacktown,1.0,2148.0,-33.7649918,150.9101265
23,Third Avenue,Blacktown,1.0,2148.0,-33.7654696,150.9103737
25,Third Avenue,Blacktown,1.0,2148.0,-33.7654695,150.9103733
27,Third Avenue,Blacktown,1.0,2148.0,-33.76532720000001,150.9101462
29,Third Avenue,Blacktown,1.0,2148.0,-33.7649918,150.9101265
1,Thistle Way,Blacktown,1.0,2148.0,-33.79676480000001,150.9013976
3,Thistle Way,Blacktown,1.0,2148.0,-33.7986902,150.9021379
5,Thistle Way,Blacktown,1.0,2148.0,-33.7986902,150.9021379
7,Thistle Way,Blacktown,1.0,2148.0,-33.796705,150.90108899999996
9,Thistle Way,Blacktown,1.0,2148.0,-33.796586100000006,150.90092819999995
11,Thistle Way,Blacktown,1.0,2148.0,-33.796586100000006,150.9009014
13,Thistle Way,Blacktown,1.0,2148.0,-33.7965784,150.9007792
15,Thistle Way,Blacktown,1.0,2148.0,-33.7965784,150.9007792
17,Thistle Way,Blacktown,1.0,2148.0,-33.7965784,150.9007792
19,Thistle Way,Blacktown,1.0,2148.0,-33.7965784,150.9007792
21,Thistle Way,Blacktown,1.0,2148.0,-33.7965784,150.9007792
23,Thistle Way,Blacktown,1.0,2148.0,-33.7965784,150.9007792
25,Thistle Way,Blacktown,1.0,2148.0,-33.7965784,150.9007792
27,Thistle Way,Blacktown,1.0,2148.0,-33.7965784,150.9007792
29,Thistle Way,Blacktown,1.0,2148.0,-33.7965784,150.9007792
1,Thorpe Way,Blacktown,1.0,2148.0,-33.7828634,150.883267
3,Thorpe Way,Blacktown,1.0,2148.0,-33.7828774,150.8832668
5,Thorpe Way,Blacktown,1.0,2148.0,-33.78287279999999,150.8830978
7,Thorpe Way,Blacktown,1.0,2148.0,-33.7827566,150.88319909999996
9,Thorpe Way,Blacktown,1.0,2148.0,-33.7827566,150.88319909999996
11,Thorpe Way,Blacktown,1.0,2148.0,-33.7827566,150.88319909999996
13,Thorpe Way,Blacktown,1.0,2148.0,-33.7827566,150.88319909999996
15,Thorpe Way,Blacktown,1.0,2148.0,-33.7827566,150.88319909999996
17,Thorpe Way,Blacktown,1.0,2148.0,-33.7827566,150.88319909999996
19,Thorpe Way,Blacktown,1.0,2148.0,-33.7827566,150.88319909999996
21,Thorpe Way,Blacktown,1.0,2148.0,-33.7827566,150.88319909999996
23,Thorpe Way,Blacktown,1.0,2148.0,-33.7827566,150.88319909999996
25,Thorpe Way,Blacktown,1.0,2148.0,-33.7827566,150.88319909999996
27,Thorpe Way,Blacktown,1.0,2148.0,-33.7827566,150.88319909999996
29,Thorpe Way,Blacktown,1.0,2148.0,-33.7827566,150.88319909999996
1,Tress Street,Blacktown,1.0,2148.0,-33.7828056,150.9142676
3,Tress Street,Blacktown,1.0,2148.0,-33.7827561,150.91391230000005
5,Tress Street,Blacktown,1.0,2148.0,-33.7827561,150.91391230000005
7,Tress Street,Blacktown,1.0,2148.0,-33.7827561,150.91391230000005
9,Tress Street,Blacktown,1.0,2148.0,-33.7827561,150.91391230000005
11,Tress Street,Blacktown,1.0,2148.0,-33.7828056,150.9142676
13,Tress Street,Blacktown,1.0,2148.0,-33.7828056,150.9142676
15,Tress Street,Blacktown,1.0,2148.0,-33.7827561,150.91391230000005
17,Tress Street,Blacktown,1.0,2148.0,-33.7827561,150.91391230000005
19,Tress Street,Blacktown,1.0,2148.0,-33.7828056,150.9142676
21,Tress Street,Blacktown,1.0,2148.0,-33.7827561,150.91391230000005
23,Tress Street,Blacktown,1.0,2148.0,-33.7827561,150.91391230000005
25,Tress Street,Blacktown,1.0,2148.0,-33.7827561,150.91391230000005
27,Tress Street,Blacktown,1.0,2148.0,-33.7827561,150.91391230000005
29,Tress Street,Blacktown,1.0,2148.0,-33.7827561,150.91391230000005
1,Tudor Avenue,Blacktown,1.0,2148.0,-33.783956,150.9201032
3,Tudor Avenue,Blacktown,1.0,2147.0,-33.7837433,150.9203466
5,Tudor Avenue,Blacktown,1.0,2148.0,-33.7837516,150.9203487
7,Tudor Avenue,Blacktown,1.0,2148.0,-33.7837049,150.9201669
9,Tudor Avenue,Blacktown,1.0,2148.0,-33.783738,150.9199851
11,Tudor Avenue,Blacktown,1.0,2148.0,-33.783703,150.9198487
13,Tudor Avenue,Blacktown,1.0,2148.0,-33.7836563,150.9196669
15,Tudor Avenue,Blacktown,1.0,2148.0,-33.78363529999999,150.91950780000005
17,Tudor Avenue,Blacktown,1.0,2148.0,-33.7836027,150.9193033
19,Tudor Avenue,Blacktown,1.0,2148.0,-33.7836076,150.919167
21,Tudor Avenue,Blacktown,1.0,2148.0,-33.78360079999999,150.9189852
23,Tudor Avenue,Blacktown,1.0,2148.0,-33.7835541,150.9188034
25,Tudor Avenue,Blacktown,1.0,2148.0,-33.783567,150.9186478
27,Tudor Avenue,Blacktown,1.0,2148.0,-33.78327460000001,150.9188034
29,Tudor Avenue,Blacktown,1.0,2148.0,-33.7830749,150.9188034
1,Tulloch Street,Blacktown,1.0,2148.0,-33.753700200000004,150.88862369999995
3,Tulloch Street,Blacktown,1.0,2148.0,-33.75391219999999,150.88862859999998
5,Tulloch Street,Blacktown,1.0,2148.0,-33.7540203,150.8885832
7,Tulloch Street,Blacktown,1.0,2148.0,-33.75422080000001,150.8884147
9,Tulloch Street,Blacktown,1.0,2148.0,-33.7543281,150.88853769999997
11,Tulloch Street,Blacktown,1.0,2148.0,-33.754476200000006,150.88849230000002
13,Tulloch Street,Blacktown,1.0,2148.0,-33.7545818,150.88851499999996
15,Tulloch Street,Blacktown,1.0,2148.0,-33.7547482,150.8885594
17,Tulloch Street,Blacktown,1.0,2148.0,-33.7548779,150.88842409999995
19,Tulloch Street,Blacktown,1.0,2148.0,-33.755061,150.88850369999997
21,Tulloch Street,Blacktown,1.0,2148.0,-33.755228100000004,150.8883105
23,Tulloch Street,Blacktown,1.0,2148.0,-33.7553479,150.8883105
25,Tulloch Street,Blacktown,1.0,2148.0,-33.7558037,150.88821969999995
27,Tulloch Street,Blacktown,1.0,2148.0,-33.7559634,150.88821969999995
29,Tulloch Street,Blacktown,1.0,2148.0,-33.7561631,150.88821969999995
1,Turner Street,Blacktown,1.0,2148.0,-33.7525987,150.9159856
3,Turner Street,Blacktown,1.0,2148.0,-33.7526854,150.9161674
5,Turner Street,Blacktown,1.0,2148.0,-33.75276029999999,150.9163037
7,Turner Street,Blacktown,1.0,2148.0,-33.752858700000004,150.916531
9,Turner Street,Blacktown,1.0,2148.0,-33.752886600000004,150.91667869999995
11,Turner Street,Blacktown,1.0,2148.0,-33.7529404,150.91684909999995
13,Turner Street,Blacktown,1.0,2148.0,-33.753067,150.9170309
15,Turner Street,Blacktown,1.0,2148.0,-33.7532784,150.9178149
17,Turner Street,Blacktown,1.0,2148.0,-33.7533239,150.91803080000003
19,Turner Street,Blacktown,1.0,2148.0,-33.753370600000004,150.9182126
21,Turner Street,Blacktown,1.0,2148.0,-33.7533233,150.9184171
23,Turner Street,Blacktown,1.0,2148.0,-33.753370000000004,150.9185989
25,Turner Street,Blacktown,1.0,2148.0,-33.753294,150.918912
27,Turner Street,Blacktown,1.0,2148.0,-33.753294,150.918912
29,Turner Street,Blacktown,1.0,2148.0,-33.753331200000005,150.9192074
1,Turvey Road,Blacktown,1.0,2148.0,-33.7755042,150.904965
3,Turvey Road,Blacktown,1.0,2148.0,-33.7758003,150.9048741
5,Turvey Road,Blacktown,1.0,2148.0,-33.775962400000004,150.9048059
7,Turvey Road,Blacktown,1.0,2148.0,-33.776242700000005,150.90480530000005
9,Turvey Road,Blacktown,1.0,2148.0,-33.7764158,150.9047832
11,Turvey Road,Blacktown,1.0,2148.0,-33.777620899999995,150.90457869999997
13,Turvey Road,Blacktown,1.0,2148.0,-33.7777407,150.90457869999997
15,Turvey Road,Blacktown,1.0,2148.0,-33.777862899999995,150.9045105
17,Turvey Road,Blacktown,1.0,2148.0,-33.7780227,150.9045105
19,Turvey Road,Blacktown,1.0,2148.0,-33.7781682,150.9045332
21,Turvey Road,Blacktown,1.0,2148.0,-33.7783328,150.9043969
23,Turvey Road,Blacktown,1.0,2148.0,-33.7784449,150.9044115
25,Turvey Road,Blacktown,1.0,2148.0,-33.778544200000006,150.90444240000005
27,Turvey Road,Blacktown,1.0,2148.0,-33.7786922,150.9043969
29,Turvey Road,Blacktown,1.0,2148.0,-33.7788402,150.9043515
1,Tyrone Place,Blacktown,1.0,2148.0,-33.78778270000001,150.91816709999995
3,Tyrone Place,Blacktown,1.0,2148.0,-33.787801200000004,150.9183944
5,Tyrone Place,Blacktown,1.0,2148.0,-33.78787620000001,150.9185307
7,Tyrone Place,Blacktown,1.0,2148.0,-33.7879511,150.918667
9,Tyrone Place,Blacktown,1.0,2148.0,-33.7881106,150.91886019999995
11,Tyrone Place,Blacktown,1.0,2148.0,-33.7882608,150.91893969999995
13,Tyrone Place,Blacktown,1.0,2148.0,-33.7881589,150.91853730000003
15,Tyrone Place,Blacktown,1.0,2148.0,-33.7881589,150.91853730000003
17,Tyrone Place,Blacktown,1.0,2148.0,-33.7881589,150.91853730000003
19,Tyrone Place,Blacktown,1.0,2148.0,-33.7881589,150.91853730000003
21,Tyrone Place,Blacktown,1.0,2148.0,-33.7881589,150.91853730000003
23,Tyrone Place,Blacktown,1.0,2148.0,-33.7881589,150.91853730000003
25,Tyrone Place,Blacktown,1.0,2148.0,-33.7881589,150.91853730000003
27,Tyrone Place,Blacktown,1.0,2148.0,-33.7881589,150.91853730000003
29,Tyrone Place,Blacktown,1.0,2148.0,-33.7881589,150.91853730000003
1,Valda Street,Blacktown,1.0,2148.0,-33.7845206,150.9051695
3,Valda Street,Blacktown,1.0,2148.0,-33.7846403,150.9051695
5,Valda Street,Blacktown,1.0,2148.0,-33.784788299999995,150.905124
7,Valda Street,Blacktown,1.0,2148.0,-33.784746500000004,150.9048059
9,Valda Street,Blacktown,1.0,2148.0,-33.7847114,150.9046696
11,Valda Street,Blacktown,1.0,2148.0,-33.7846646,150.9044878
13,Valda Street,Blacktown,1.0,2148.0,-33.7846695,150.9043515
15,Valda Street,Blacktown,1.0,2148.0,-33.7845753,150.90415910000004
17,Valda Street,Blacktown,1.0,2148.0,-33.7845877,150.9040334
19,Valda Street,Blacktown,1.0,2148.0,-33.7845974,150.9037607
21,Valda Street,Blacktown,1.0,2148.0,-33.7844494,150.9038061
23,Valda Street,Blacktown,1.0,2148.0,-33.7843014,150.9038516
25,Valda Street,Blacktown,1.0,2148.0,-33.784153700000005,150.9038571
27,Valda Street,Blacktown,1.0,2148.0,-33.784017,150.9038839
29,Valda Street,Blacktown,1.0,2148.0,-33.783883700000004,150.90390980000004
1,Valentine Street,Blacktown,1.0,2148.0,-33.7839407,150.90598889999995
3,Valentine Street,Blacktown,1.0,2148.0,-33.7840054,150.90580569999997
5,Valentine Street,Blacktown,1.0,2148.0,-33.7839305,150.90566940000005
7,Valentine Street,Blacktown,1.0,2148.0,-33.7839636,150.9054876
9,Valentine Street,Blacktown,1.0,2148.0,-33.7838769,150.9053058
11,Valentine Street,Blacktown,1.0,2148.0,-33.78391,150.905124
13,Valentine Street,Blacktown,1.0,2148.0,-33.7839431,150.90494219999997
15,Valentine Street,Blacktown,1.0,2148.0,-33.783703499999994,150.90494219999997
17,Valentine Street,Blacktown,1.0,2148.0,-33.7835555,150.9049877
19,Valentine Street,Blacktown,1.0,2148.0,-33.7834357,150.9049877
21,Valentine Street,Blacktown,1.0,2148.0,-33.7832877,150.9050331
23,Valentine Street,Blacktown,1.0,2148.0,-33.7831679,150.9050331
25,Valentine Street,Blacktown,1.0,2148.0,-33.78298,150.9050786
27,Valentine Street,Blacktown,1.0,2148.0,-33.7827521,150.905124
29,Valentine Street,Blacktown,1.0,2148.0,-33.7826311,150.9051581
1,Valetta Court,Blacktown,1.0,2148.0,-33.7832508,150.9064419
3,Valetta Court,Blacktown,1.0,2148.0,-33.783204,150.9062601
5,Valetta Court,Blacktown,1.0,2148.0,-33.7831689,150.90612380000005
7,Valetta Court,Blacktown,1.0,2148.0,-33.78316210000001,150.90594199999995
9,Valetta Court,Blacktown,1.0,2148.0,-33.783075399999994,150.9057602
11,Valetta Court,Blacktown,1.0,2148.0,-33.783017,150.90553300000005
13,Valetta Court,Blacktown,1.0,2148.0,-33.7831699,150.90535119999996
15,Valetta Court,Blacktown,1.0,2148.0,-33.783278,150.90561090000003
17,Valetta Court,Blacktown,1.0,2148.0,-33.783278,150.90561090000003
19,Valetta Court,Blacktown,1.0,2148.0,-33.783278,150.90561090000003
21,Valetta Court,Blacktown,1.0,2148.0,-33.783278,150.90561090000003
23,Valetta Court,Blacktown,1.0,2148.0,-33.783278,150.90561090000003
25,Valetta Court,Blacktown,1.0,2148.0,-33.783278,150.90561090000003
27,Valetta Court,Blacktown,1.0,2148.0,-33.783278,150.90561090000003
29,Valetta Court,Blacktown,1.0,2148.0,-33.783278,150.90561090000003
1,Van Bentum Place,Blacktown,1.0,2148.0,-33.783503100000004,150.8817185
3,Van Bentum Place,Blacktown,1.0,2148.0,-33.7834591,150.8814948
5,Van Bentum Place,Blacktown,1.0,2148.0,-33.7833394,150.8814948
7,Van Bentum Place,Blacktown,1.0,2148.0,-33.7832196,150.8814948
9,Van Bentum Place,Blacktown,1.0,2148.0,-33.783111600000005,150.8815402
11,Van Bentum Place,Blacktown,1.0,2148.0,-33.7830152,150.8816311
13,Van Bentum Place,Blacktown,1.0,2148.0,-33.7830104,150.8817674
15,Van Bentum Place,Blacktown,1.0,2148.0,-33.7832065,150.8818025
17,Van Bentum Place,Blacktown,1.0,2148.0,-33.7832065,150.8818025
19,Van Bentum Place,Blacktown,1.0,2148.0,-33.7832065,150.8818025
21,Van Bentum Place,Blacktown,1.0,2148.0,-33.7832065,150.8818025
23,Van Bentum Place,Blacktown,1.0,2148.0,-33.7832065,150.8818025
25,Van Bentum Place,Blacktown,1.0,2148.0,-33.7832065,150.8818025
27,Van Bentum Place,Blacktown,1.0,2148.0,-33.7832065,150.8818025
29,Van Bentum Place,Blacktown,1.0,2148.0,-33.7832065,150.8818025
1,Vardys Road,Blacktown,1.0,2147.0,-33.7586314,150.94231340000005
3,Vardys Road,Blacktown,1.0,2147.0,-33.7585635,150.94216569999998
5,Vardys Road,Blacktown,1.0,2147.0,-33.7584886,150.9420293
7,Vardys Road,Blacktown,1.0,2147.0,-33.7584136,150.941893
9,Vardys Road,Blacktown,1.0,2147.0,-33.7583387,150.9417566
11,Vardys Road,Blacktown,1.0,2147.0,-33.75826370000001,150.9416202
13,Vardys Road,Blacktown,1.0,2147.0,-33.7581771,150.9414384
15,Vardys Road,Blacktown,1.0,2147.0,-33.7580456,150.941393
17,Vardys Road,Blacktown,1.0,2147.0,-33.7579706,150.94125659999997
19,Vardys Road,Blacktown,1.0,2147.0,-33.75789570000001,150.94112019999997
21,Vardys Road,Blacktown,1.0,2147.0,-33.7577808,150.94098390000005
23,Vardys Road,Blacktown,1.0,2147.0,-33.7574527,150.9404839
25,Vardys Road,Blacktown,1.0,2147.0,-33.7573261,150.940302
27,Vardys Road,Blacktown,1.0,2147.0,-33.7571117,150.9402361
29,Vardys Road,Blacktown,1.0,2147.0,-33.7570255,150.9401055
1,Vella Crescent,Blacktown,1.0,2148.0,-33.783119,150.8880833
3,Vella Crescent,Blacktown,1.0,2148.0,-33.783022700000004,150.88817419999995
5,Vella Crescent,Blacktown,1.0,2148.0,-33.7828698,150.88835600000004
7,Vella Crescent,Blacktown,1.0,2148.0,-33.78266110000001,150.8886532
9,Vella Crescent,Blacktown,1.0,2148.0,-33.782507700000004,150.8888104
11,Vella Crescent,Blacktown,1.0,2148.0,-33.7825662,150.8890376
13,Vella Crescent,Blacktown,1.0,2148.0,-33.7825214,150.8891739
15,Vella Crescent,Blacktown,1.0,2148.0,-33.7825799,150.8894011
17,Vella Crescent,Blacktown,1.0,2148.0,-33.7825468,150.88958280000003
19,Vella Crescent,Blacktown,1.0,2148.0,-33.7826218,150.88971919999997
21,Vella Crescent,Blacktown,1.0,2148.0,-33.7826404,150.8899464
23,Vella Crescent,Blacktown,1.0,2148.0,-33.78266370000001,150.8900372
25,Vella Crescent,Blacktown,1.0,2148.0,-33.782695700000005,150.89023319999995
27,Vella Crescent,Blacktown,1.0,2148.0,-33.7827906,150.8903311
29,Vella Crescent,Blacktown,1.0,2148.0,-33.78298820000001,150.8905533
